SITE CODE= 9D2è„ìVëêésëÂñÓñÏí¨          ,32.8632,130.8990, 10,5.9,42476.0735532,  9.43, 16.03
 LAT.=   32.5874
 LON.=  130.4304
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 01 45 50
 NS,EW,UD
-0.624,-1.022,-0.025
-1.033,-0.991,-0.070
-1.347,-0.866,-0.062
-1.562,-0.629,-0.004
-1.680,-0.305,0.059
-1.711,0.051,0.093
-1.685,0.391,0.085
-1.654,0.672,0.043
-1.656,0.862,-0.026
-1.689,0.937,-0.100
-1.709,0.906,-0.133
-1.662,0.819,-0.096
-1.523,0.751,-0.023
-1.309,0.738,0.010
-1.064,0.760,-0.030
-0.834,0.760,-0.078
-0.634,0.699,-0.049
-0.443,0.582,0.032
-0.215,0.447,0.025
0.084,0.323,-0.159
0.456,0.217,-0.407
0.859,0.127,-0.474
1.234,0.057,-0.252
1.532,0.014,0.079
1.722,-0.014,0.209
1.788,-0.066,0.010
1.741,-0.179,-0.331
1.628,-0.356,-0.515
1.528,-0.556,-0.423
1.513,-0.716,-0.180
1.600,-0.792,0.033
1.736,-0.776,0.188
1.827,-0.692,0.368
1.789,-0.571,0.589
1.594,-0.440,0.703
1.266,-0.334,0.526
0.861,-0.283,0.044
0.449,-0.303,-0.518
0.083,-0.368,-0.843
-0.204,-0.433,-0.755
-0.417,-0.452,-0.341
-0.576,-0.415,0.118
-0.712,-0.340,0.368
-0.851,-0.249,0.355
-1.000,-0.150,0.226
-1.143,-0.038,0.152
-1.246,0.078,0.170
-1.277,0.182,0.183
-1.229,0.252,0.112
-1.127,0.279,0.000
-1.004,0.284,-0.045
-0.870,0.301,-0.004
-0.701,0.363,0.035
-0.470,0.490,-0.002
-0.174,0.677,-0.060
0.148,0.891,-0.004
0.433,1.085,0.213
0.621,1.212,0.469
0.685,1.252,0.589
0.643,1.223,0.508
0.554,1.166,0.306
0.487,1.117,0.102
0.489,1.079,-0.058
0.558,1.028,-0.183
0.653,0.929,-0.260
0.726,0.774,-0.230
0.749,0.596,-0.065
0.719,0.449,0.166
0.649,0.386,0.325
0.553,0.410,0.317
0.433,0.481,0.169
0.290,0.524,-0.006
0.130,0.479,-0.120
-0.016,0.327,-0.169
-0.107,0.105,-0.200
-0.116,-0.111,-0.219
-0.050,-0.247,-0.179
0.044,-0.261,-0.039
0.112,-0.179,0.152
0.121,-0.075,0.275
0.072,-0.034,0.237
-0.014,-0.097,0.059
-0.120,-0.238,-0.145
-0.214,-0.384,-0.265
-0.259,-0.477,-0.261
-0.214,-0.503,-0.162
-0.069,-0.490,-0.007
0.140,-0.474,0.168
0.337,-0.475,0.310
0.437,-0.487,0.346
0.385,-0.497,0.229
0.181,-0.483,0.005
-0.111,-0.413,-0.189
-0.391,-0.247,-0.225
-0.563,0.032,-0.082
-0.599,0.394,0.130
-0.556,0.752,0.271
-0.532,0.999,0.267
-0.585,1.068,0.144
-0.691,0.967,-0.025
-0.763,0.781,-0.181
-0.730,0.619,-0.274
-0.588,0.566,-0.239
-0.398,0.640,-0.034
-0.235,0.807,0.283
-0.146,1.009,0.539
-0.134,1.188,0.544
-0.170,1.294,0.260
-0.207,1.284,-0.143
-0.197,1.128,-0.430
-0.111,0.829,-0.486
0.045,0.432,-0.396
0.230,0.007,-0.323
0.391,-0.386,-0.337
0.491,-0.712,-0.375
0.547,-0.950,-0.344
0.613,-1.088,-0.240
0.749,-1.126,-0.142
0.969,-1.088,-0.102
1.222,-1.027,-0.080
1.417,-0.996,-0.005
1.486,-1.024,0.101
1.424,-1.112,0.127
1.299,-1.245,-0.022
1.194,-1.404,-0.287
1.147,-1.553,-0.474
1.126,-1.645,-0.432
1.061,-1.637,-0.204
0.903,-1.513,-0.011
0.662,-1.282,-0.041
0.397,-0.971,-0.275
0.157,-0.612,-0.505
-0.050,-0.253,-0.539
-0.256,0.029,-0.387
-0.487,0.166,-0.210
-0.732,0.141,-0.130
-0.943,0.028,-0.098
-1.065,-0.041,0.007
-1.070,0.032,0.189
-0.971,0.256,0.291
-0.824,0.546,0.181
-0.708,0.796,-0.075
-0.699,0.953,-0.273
-0.821,1.024,-0.290
-1.019,1.053,-0.216
-1.185,1.067,-0.218
-1.220,1.067,-0.329
-1.089,1.040,-0.417
-0.839,0.968,-0.361
-0.559,0.838,-0.189
-0.325,0.656,-0.033
-0.153,0.453,0.035
-0.018,0.267,0.065
0.117,0.125,0.128
0.269,0.013,0.212
0.414,-0.110,0.243
0.518,-0.281,0.191
0.562,-0.487,0.115
0.560,-0.679,0.094
0.560,-0.804,0.141
0.614,-0.844,0.189
0.750,-0.829,0.174
0.949,-0.812,0.092
1.153,-0.828,0.000
1.297,-0.869,-0.052
1.348,-0.896,-0.063
1.322,-0.865,-0.073
1.250,-0.763,-0.106
1.147,-0.608,-0.141
1.010,-0.423,-0.140
0.831,-0.214,-0.084
0.625,0.016,0.012
0.417,0.266,0.131
0.227,0.510,0.267
0.051,0.726,0.401
-0.123,0.906,0.477
-0.311,1.042,0.429
-0.505,1.117,0.242
-0.684,1.111,-0.005
-0.820,1.033,-0.189
-0.894,0.929,-0.229
-0.909,0.865,-0.141
-0.887,0.879,-0.017
-0.849,0.954,0.043
-0.800,1.039,0.000
-0.722,1.086,-0.105
-0.605,1.084,-0.179
-0.457,1.037,-0.143
-0.300,0.947,-0.012
-0.153,0.797,0.103
-0.017,0.562,0.098
0.118,0.250,-0.023
0.252,-0.080,-0.134
0.378,-0.338,-0.103
0.492,-0.457,0.073
0.603,-0.438,0.277
0.725,-0.357,0.389
0.854,-0.301,0.401
0.968,-0.318,0.391
1.026,-0.391,0.399
0.997,-0.480,0.378
0.881,-0.563,0.261
0.710,-0.642,0.073
0.545,-0.713,-0.071
0.434,-0.758,-0.071
0.380,-0.767,0.058
0.331,-0.758,0.206
0.222,-0.759,0.276
0.020,-0.767,0.273
-0.239,-0.736,0.265
-0.482,-0.611,0.293
-0.646,-0.384,0.326
-0.728,-0.102,0.309
-0.763,0.158,0.222
-0.788,0.332,0.090
-0.797,0.392,-0.071
-0.760,0.353,-0.263
-0.660,0.265,-0.448
-0.513,0.189,-0.533
-0.367,0.172,-0.433
-0.258,0.209,-0.173
-0.204,0.259,0.105
-0.201,0.282,0.266
-0.239,0.275,0.296
-0.303,0.252,0.288
-0.367,0.222,0.297
-0.403,0.165,0.267
-0.386,0.066,0.103
-0.314,-0.056,-0.169
-0.212,-0.146,-0.378
-0.119,-0.147,-0.353
-0.072,-0.041,-0.107
-0.084,0.134,0.158
-0.144,0.314,0.231
-0.218,0.437,0.086
-0.276,0.487,-0.121
-0.308,0.489,-0.230
-0.330,0.483,-0.232
-0.363,0.492,-0.246
-0.417,0.502,-0.351
-0.481,0.480,-0.490
-0.528,0.422,-0.546
-0.535,0.367,-0.476
-0.494,0.371,-0.355
-0.428,0.461,-0.269
-0.378,0.602,-0.214
-0.381,0.723,-0.120
-0.441,0.765,0.033
-0.519,0.715,0.175
-0.562,0.607,0.206
-0.535,0.490,0.105
-0.447,0.392,-0.040
-0.340,0.319,-0.120
-0.254,0.245,-0.097
-0.199,0.143,-0.048
-0.154,-0.007,-0.089
-0.097,-0.198,-0.263
-0.022,-0.394,-0.484
0.056,-0.556,-0.602
0.121,-0.670,-0.541
0.163,-0.763,-0.367
0.179,-0.880,-0.217
0.171,-1.036,-0.151
0.146,-1.187,-0.116
0.115,-1.257,-0.027
0.093,-1.194,0.117
0.080,-1.020,0.231
0.059,-0.822,0.243
0.000,-0.688,0.163
-0.109,-0.654,0.058
-0.266,-0.694,-0.021
-0.446,-0.760,-0.067
-0.617,-0.822,-0.081
-0.755,-0.879,-0.068
-0.848,-0.932,-0.039
-0.899,-0.963,-0.023
-0.920,-0.933,-0.036
-0.928,-0.799,-0.059
-0.936,-0.549,-0.052
-0.955,-0.214,0.007
-0.988,0.141,0.107
-1.025,0.443,0.206
-1.038,0.635,0.255
-0.994,0.702,0.221
-0.875,0.676,0.113
-0.692,0.618,-0.002
-0.470,0.589,-0.043
-0.230,0.617,0.022
0.014,0.689,0.138
0.250,0.762,0.209
0.450,0.793,0.189
0.596,0.767,0.112
0.696,0.699,0.030
0.779,0.606,-0.060
0.870,0.491,-0.207
0.964,0.339,-0.418
1.033,0.139,-0.616
1.065,-0.096,-0.683
1.083,-0.323,-0.556
1.128,-0.493,-0.269
1.213,-0.583,0.084
1.298,-0.601,0.414
1.307,-0.582,0.643
1.173,-0.562,0.710
0.872,-0.560,0.590
0.439,-0.574,0.350
-0.039,-0.583,0.131
-0.460,-0.571,0.057
-0.732,-0.539,0.130
-0.824,-0.501,0.236
-0.767,-0.474,0.275
-0.643,-0.449,0.247
-0.536,-0.403,0.219
-0.492,-0.321,0.216
-0.515,-0.212,0.180
-0.578,-0.107,0.069
-0.647,-0.029,-0.065
-0.701,0.009,-0.108
-0.730,0.006,-0.008
-0.741,-0.046,0.161
-0.740,-0.156,0.269
-0.729,-0.309,0.260
-0.697,-0.470,0.191
-0.633,-0.602,0.159
-0.526,-0.684,0.206
-0.374,-0.712,0.299
-0.174,-0.686,0.382
0.074,-0.608,0.417
0.358,-0.492,0.395
0.650,-0.369,0.309
0.926,-0.269,0.164
1.181,-0.202,-0.008
1.427,-0.159,-0.145
1.663,-0.125,-0.194
1.860,-0.093,-0.162
1.964,-0.059,-0.103
1.931,-0.012,-0.078
1.766,0.062,-0.086
1.520,0.174,-0.073
1.266,0.315,0.008
1.052,0.471,0.143
0.888,0.621,0.271
0.742,0.742,0.342
0.570,0.808,0.355
0.351,0.803,0.342
0.099,0.734,0.320
-0.147,0.642,0.284
-0.351,0.569,0.227
-0.492,0.525,0.155
-0.580,0.487,0.085
-0.635,0.425,0.021
-0.681,0.338,-0.043
-0.721,0.259,-0.108
-0.742,0.225,-0.170
-0.728,0.237,-0.223
-0.667,0.255,-0.255
-0.569,0.226,-0.244
-0.451,0.125,-0.157
-0.328,-0.036,0.014
-0.202,-0.223,0.228
-0.069,-0.413,0.390
0.060,-0.603,0.421
0.169,-0.799,0.314
0.245,-0.990,0.140
0.309,-1.150,-0.019
0.400,-1.249,-0.125
0.548,-1.275,-0.175
0.735,-1.239,-0.150
0.897,-1.157,-0.026
0.963,-1.044,0.166
0.901,-0.904,0.309
0.724,-0.740,0.276
0.481,-0.563,0.066
0.218,-0.392,-0.175
-0.020,-0.243,-0.280
-0.201,-0.118,-0.227
-0.308,-0.002,-0.141
-0.349,0.127,-0.129
-0.362,0.292,-0.161
-0.387,0.500,-0.118
-0.436,0.735,0.044
-0.496,0.965,0.227
-0.551,1.159,0.296
-0.610,1.295,0.231
-0.697,1.368,0.134
-0.828,1.392,0.121
-0.991,1.395,0.200
-1.140,1.406,0.288
-1.228,1.433,0.301
-1.241,1.451,0.222
-1.197,1.412,0.095
-1.131,1.271,-0.025
-1.069,1.019,-0.114
-1.006,0.681,-0.165
-0.926,0.301,-0.177
-0.819,-0.077,-0.145
-0.699,-0.425,-0.071
-0.591,-0.717,0.019
-0.501,-0.942,0.084
-0.412,-1.108,0.086
-0.297,-1.231,0.030
-0.134,-1.325,-0.031
0.076,-1.378,-0.037
0.321,-1.367,0.029
0.581,-1.279,0.132
0.831,-1.142,0.216
1.035,-1.003,0.242
1.149,-0.906,0.206
1.136,-0.863,0.120
1.003,-0.852,-0.010
0.803,-0.837,-0.171
0.623,-0.787,-0.328
0.540,-0.680,-0.417
0.574,-0.511,-0.382
0.675,-0.298,-0.217
0.758,-0.084,0.008
0.755,0.084,0.175
0.656,0.189,0.198
0.496,0.248,0.085
0.328,0.304,-0.066
0.178,0.387,-0.152
0.052,0.503,-0.129
-0.052,0.640,-0.034
-0.135,0.781,0.071
-0.191,0.931,0.145
-0.219,1.106,0.175
-0.228,1.309,0.154
-0.237,1.525,0.078
-0.265,1.703,-0.041
-0.336,1.795,-0.166
-0.463,1.772,-0.241
-0.633,1.641,-0.240
-0.796,1.435,-0.196
-0.886,1.188,-0.192
-0.854,0.920,-0.288
-0.709,0.642,-0.452
-0.507,0.375,-0.557
-0.310,0.145,-0.479
-0.156,-0.025,-0.229
-0.047,-0.146,0.054
0.025,-0.250,0.222
0.070,-0.375,0.244
0.091,-0.543,0.189
0.108,-0.760,0.119
0.143,-1.013,0.035
0.209,-1.273,-0.061
0.300,-1.489,-0.103
0.409,-1.590,-0.013
0.532,-1.521,0.172
0.676,-1.275,0.306
0.846,-0.905,0.273
1.035,-0.498,0.119
1.234,-0.135,-0.017
1.424,0.134,-0.081
1.575,0.299,-0.150
1.636,0.370,-0.302
1.568,0.377,-0.478
1.375,0.369,-0.520
1.118,0.398,-0.354
0.879,0.512,-0.075
0.704,0.725,0.153
0.573,1.012,0.267
0.426,1.309,0.326
0.220,1.536,0.401
-0.049,1.625,0.468
-0.353,1.559,0.428
-0.659,1.370,0.217
-0.947,1.122,-0.109
-1.193,0.873,-0.401
-1.366,0.664,-0.524
-1.436,0.521,-0.452
-1.401,0.459,-0.287
-1.299,0.478,-0.167
-1.189,0.549,-0.157
-1.118,0.618,-0.213
-1.093,0.629,-0.253
-1.094,0.548,-0.240
-1.088,0.370,-0.194
-1.049,0.112,-0.143
-0.955,-0.196,-0.089
-0.797,-0.516,-0.034
-0.586,-0.810,-0.004
-0.350,-1.045,-0.024
-0.119,-1.210,-0.066
0.093,-1.302,-0.073
0.291,-1.324,-0.025
0.478,-1.276,0.016
0.644,-1.164,-0.016
0.777,-1.000,-0.108
0.892,-0.807,-0.166
1.025,-0.617,-0.120
1.207,-0.460,-0.020
1.426,-0.357,0.011
1.629,-0.303,-0.081
1.755,-0.255,-0.228
1.771,-0.159,-0.297
1.693,0.018,-0.234
1.561,0.264,-0.109
1.412,0.518,-0.034
1.265,0.715,-0.056
1.124,0.827,-0.130
0.978,0.865,-0.181
0.812,0.862,-0.174
0.620,0.847,-0.131
0.412,0.835,-0.101
0.202,0.837,-0.127
-0.008,0.849,-0.215
-0.248,0.860,-0.319
-0.548,0.845,-0.355
-0.903,0.790,-0.268
-1.258,0.701,-0.097
-1.543,0.601,0.043
-1.737,0.506,0.070
-1.884,0.416,0.014
-2.038,0.309,-0.018
-2.208,0.163,0.035
-2.337,-0.020,0.119
-2.351,-0.218,0.139
-2.232,-0.385,0.080
-2.024,-0.478,0.027
-1.788,-0.478,0.058
-1.558,-0.412,0.143
-1.324,-0.334,0.178
-1.065,-0.301,0.112
-0.765,-0.332,0.000
-0.423,-0.409,-0.076
-0.041,-0.489,-0.118
0.365,-0.548,-0.185
0.768,-0.585,-0.283
1.126,-0.611,-0.318
1.413,-0.627,-0.210
1.635,-0.623,-0.027
1.812,-0.583,0.052
1.952,-0.505,-0.077
2.044,-0.398,-0.312
2.073,-0.282,-0.442
2.049,-0.193,-0.364
1.996,-0.168,-0.176
1.938,-0.226,-0.048
1.869,-0.344,-0.034
1.771,-0.466,-0.045
1.629,-0.539,0.018
1.439,-0.544,0.133
1.204,-0.499,0.183
0.929,-0.426,0.091
0.618,-0.328,-0.085
0.279,-0.182,-0.212
-0.078,0.024,-0.207
-0.451,0.272,-0.119
-0.835,0.510,-0.068
-1.216,0.677,-0.116
-1.574,0.745,-0.202
-1.890,0.724,-0.216
-2.155,0.652,-0.116
-2.375,0.568,0.025
-2.561,0.484,0.103
-2.706,0.395,0.089
-2.773,0.297,0.030
-2.718,0.211,-0.033
-2.515,0.168,-0.117
-2.194,0.178,-0.236
-1.822,0.210,-0.332
-1.467,0.208,-0.313
-1.155,0.125,-0.168
-0.865,-0.040,-0.008
-0.564,-0.249,0.042
-0.234,-0.451,-0.028
0.121,-0.612,-0.108
0.505,-0.728,-0.092
0.928,-0.807,0.014
1.392,-0.855,0.127
1.877,-0.866,0.201
2.349,-0.831,0.285
2.772,-0.746,0.441
3.120,-0.625,0.639
3.378,-0.500,0.761
3.522,-0.407,0.715
3.530,-0.371,0.527
3.387,-0.393,0.306
3.104,-0.447,0.145
2.718,-0.496,0.041
2.280,-0.511,-0.051
1.832,-0.473,-0.147
1.389,-0.378,-0.209
0.943,-0.226,-0.211
0.473,-0.021,-0.179
-0.027,0.213,-0.157
-0.540,0.448,-0.150
-1.029,0.651,-0.119
-1.457,0.808,-0.055
-1.807,0.932,-0.003
-2.092,1.036,-0.005
-2.333,1.129,-0.034
-2.535,1.206,-0.015
-2.679,1.263,0.084
-2.730,1.302,0.196
-2.661,1.329,0.221
-2.479,1.339,0.134
-2.220,1.315,0.013
-1.932,1.239,-0.046
-1.652,1.110,-0.025
-1.394,0.938,0.016
-1.149,0.733,0.023
-0.895,0.501,0.004
-0.613,0.246,0.014
-0.296,-0.007,0.087
0.054,-0.236,0.190
0.430,-0.423,0.252
0.825,-0.576,0.231
1.228,-0.714,0.155
1.625,-0.845,0.087
1.987,-0.959,0.069
2.277,-1.038,0.089
2.454,-1.079,0.105
2.495,-1.086,0.089
2.419,-1.064,0.051
2.283,-1.018,0.022
2.157,-0.950,0.033
2.078,-0.874,0.093
2.022,-0.800,0.185
1.925,-0.731,0.262
1.726,-0.651,0.277
1.406,-0.546,0.225
0.996,-0.412,0.167
0.559,-0.262,0.173
0.154,-0.120,0.238
-0.188,-0.006,0.269
-0.487,0.066,0.193
-0.786,0.094,0.056
-1.113,0.085,-0.005
-1.448,0.051,0.081
-1.736,0.012,0.226
-1.929,-0.014,0.260
-2.024,-0.003,0.123
-2.058,0.063,-0.071
-2.069,0.194,-0.165
-2.060,0.374,-0.131
-2.011,0.569,-0.094
-1.901,0.734,-0.164
-1.737,0.836,-0.297
-1.542,0.853,-0.340
-1.338,0.787,-0.204
-1.143,0.654,0.027
-0.957,0.483,0.194
-0.779,0.303,0.223
-0.608,0.140,0.196
-0.438,0.009,0.242
-0.257,-0.086,0.375
-0.044,-0.154,0.473
0.207,-0.206,0.397
0.476,-0.257,0.153
0.713,-0.316,-0.107
0.870,-0.392,-0.232
0.929,-0.486,-0.217
0.926,-0.592,-0.190
0.913,-0.694,-0.251
0.916,-0.761,-0.342
0.924,-0.762,-0.311
0.898,-0.686,-0.098
0.808,-0.549,0.170
0.649,-0.391,0.308
0.443,-0.244,0.253
0.227,-0.118,0.122
0.039,-0.005,0.061
-0.100,0.084,0.089
-0.200,0.129,0.112
-0.289,0.104,0.057
-0.395,0.014,-0.037
-0.517,-0.093,-0.086
-0.639,-0.157,-0.064
-0.756,-0.148,-0.020
-0.882,-0.071,-0.010
-1.029,0.040,-0.041
-1.181,0.157,-0.080
-1.295,0.275,-0.095
-1.336,0.404,-0.054
-1.295,0.553,0.070
-1.190,0.715,0.250
-1.041,0.855,0.389
-0.868,0.935,0.389
-0.703,0.940,0.251
-0.582,0.904,0.089
-0.511,0.888,0.008
-0.446,0.930,-0.002
-0.319,1.009,-0.023
-0.102,1.059,-0.066
0.175,1.024,-0.036
0.445,0.891,0.127
0.667,0.692,0.327
0.844,0.466,0.388
0.998,0.243,0.252
1.132,0.041,0.052
1.229,-0.127,-0.041
1.275,-0.266,-0.005
1.274,-0.387,0.039
1.241,-0.491,0.010
1.181,-0.563,-0.046
1.085,-0.589,-0.034
0.944,-0.586,0.054
0.756,-0.608,0.127
0.527,-0.699,0.109
0.276,-0.849,0.020
0.028,-0.996,-0.066
-0.178,-1.076,-0.101
-0.318,-1.067,-0.089
-0.385,-0.998,-0.061
-0.399,-0.906,-0.044
-0.391,-0.810,-0.055
-0.382,-0.703,-0.087
-0.378,-0.567,-0.109
-0.362,-0.400,-0.086
-0.311,-0.226,-0.037
-0.216,-0.092,-0.026
-0.096,-0.048,-0.092
0.009,-0.112,-0.185
0.063,-0.249,-0.207
0.060,-0.383,-0.117
0.029,-0.442,0.016
0.025,-0.401,0.073
0.091,-0.287,-0.008
0.230,-0.153,-0.183
0.412,-0.047,-0.340
0.584,0.005,-0.387
0.705,0.004,-0.309
0.760,-0.040,-0.170
0.763,-0.111,-0.067
0.733,-0.194,-0.056
0.689,-0.283,-0.111
0.631,-0.368,-0.145
0.564,-0.443,-0.098
0.493,-0.490,0.008
0.423,-0.489,0.108
0.351,-0.430,0.172
0.263,-0.325,0.237
0.153,-0.210,0.337
0.029,-0.138,0.423
-0.098,-0.149,0.387
-0.230,-0.249,0.185
-0.378,-0.407,-0.085
-0.544,-0.565,-0.257
-0.703,-0.681,-0.240
-0.821,-0.735,-0.096
-0.885,-0.735,0.037
-0.920,-0.692,0.097
-0.970,-0.614,0.130
-1.054,-0.505,0.204
-1.147,-0.385,0.296
-1.200,-0.287,0.298
-1.189,-0.243,0.152
-1.124,-0.266,-0.052
-1.038,-0.340,-0.139
-0.952,-0.433,-0.037
-0.857,-0.503,0.125
-0.734,-0.519,0.144
-0.573,-0.461,-0.031
-0.389,-0.332,-0.227
-0.210,-0.162,-0.228
-0.062,0.004,-0.034
0.041,0.124,0.126
0.103,0.174,0.044
0.132,0.157,-0.229
0.153,0.090,-0.435
0.192,-0.007,-0.395
0.270,-0.125,-0.198
0.388,-0.249,-0.081
0.519,-0.362,-0.146
0.630,-0.432,-0.254
0.708,-0.433,-0.210
0.768,-0.362,-0.004
0.832,-0.247,0.179
0.910,-0.137,0.173
0.985,-0.070,0.016
1.027,-0.049,-0.100
1.019,-0.051,-0.044
0.959,-0.044,0.116
0.870,-0.015,0.198
0.771,0.024,0.103
0.669,0.059,-0.094
0.562,0.091,-0.235
0.438,0.133,-0.246
0.292,0.200,-0.194
0.132,0.292,-0.177
-0.028,0.390,-0.197
-0.175,0.473,-0.175
-0.303,0.528,-0.074
-0.419,0.551,0.021
-0.525,0.541,-0.001
-0.617,0.499,-0.134
-0.676,0.433,-0.243
-0.689,0.357,-0.210
-0.658,0.287,-0.069
-0.610,0.232,0.039
-0.571,0.192,0.033
-0.550,0.163,-0.038
-0.526,0.141,-0.087
-0.468,0.121,-0.104
-0.352,0.103,-0.150
-0.179,0.084,-0.239
0.032,0.068,-0.287
0.259,0.055,-0.205
0.471,0.047,-0.009
0.640,0.049,0.182
0.748,0.068,0.266
0.804,0.100,0.228
0.842,0.137,0.124
0.891,0.161,0.007
0.954,0.166,-0.089
1.010,0.165,-0.127
1.033,0.174,-0.079
1.024,0.202,0.035
1.002,0.239,0.144
0.979,0.276,0.186
0.943,0.307,0.162
0.872,0.332,0.118
0.755,0.348,0.069
0.610,0.349,-0.004
0.459,0.337,-0.104
0.310,0.323,-0.168
0.155,0.318,-0.123
-0.008,0.323,0.021
-0.171,0.325,0.165
-0.316,0.316,0.213
-0.429,0.304,0.166
-0.511,0.305,0.103
-0.560,0.325,0.092
-0.578,0.345,0.119
-0.568,0.342,0.125
-0.549,0.307,0.093
-0.549,0.252,0.064
-0.582,0.199,0.086
-0.641,0.169,0.137
-0.703,0.166,0.144
-0.750,0.183,0.058
-0.778,0.202,-0.067
-0.790,0.205,-0.117
-0.788,0.182,-0.023
-0.768,0.132,0.152
-0.731,0.068,0.270
-0.692,0.001,0.243
-0.669,-0.054,0.116
-0.664,-0.093,0.006
-0.658,-0.111,-0.033
-0.630,-0.109,-0.061
-0.571,-0.092,-0.156
-0.493,-0.067,-0.301
-0.412,-0.040,-0.380
-0.331,-0.014,-0.306
-0.240,0.009,-0.122
-0.134,0.027,0.030
-0.027,0.038,0.055
0.060,0.051,-0.009
0.119,0.078,-0.054
0.160,0.128,-0.019
0.205,0.183,0.046
0.269,0.216,0.059
0.350,0.214,0.004
0.429,0.190,-0.054
0.490,0.178,-0.056
0.519,0.203,-0.017
0.512,0.259,0.006
0.474,0.321,-0.002
0.423,0.367,-0.011
0.373,0.391,0.002
0.327,0.397,0.010
0.272,0.398,-0.027
0.193,0.402,-0.096
0.098,0.410,-0.132
0.014,0.414,-0.105
-0.033,0.397,-0.060
-0.051,0.350,-0.066
-0.075,0.287,-0.125
-0.133,0.239,-0.184
-0.215,0.238,-0.203
-0.284,0.287,-0.199
-0.310,0.357,-0.206
-0.299,0.404,-0.216
-0.280,0.392,-0.202
-0.280,0.309,-0.169
-0.299,0.172,-0.162
-0.320,0.023,-0.203
-0.325,-0.097,-0.261
-0.309,-0.173,-0.280
-0.273,-0.228,-0.244
-0.223,-0.297,-0.177
-0.164,-0.393,-0.105
-0.104,-0.485,-0.029
-0.049,-0.521,0.055
0.008,-0.480,0.130
0.085,-0.391,0.164
0.198,-0.321,0.144
0.333,-0.322,0.100
0.452,-0.396,0.083
0.515,-0.499,0.121
0.515,-0.570,0.182
0.487,-0.562,0.193
0.480,-0.462,0.107
0.518,-0.285,-0.031
0.593,-0.064,-0.106
0.677,0.155,-0.035
0.746,0.340,0.131
0.779,0.469,0.256
0.758,0.550,0.256
0.675,0.611,0.195
0.550,0.684,0.195
0.429,0.776,0.274
0.351,0.875,0.319
0.313,0.955,0.222
0.279,1.007,0.018
0.214,1.033,-0.141
0.122,1.047,-0.157
0.036,1.057,-0.074
-0.015,1.070,-0.009
-0.034,1.086,-0.022
-0.047,1.102,-0.079
-0.075,1.093,-0.118
-0.123,1.029,-0.126
-0.184,0.890,-0.127
-0.254,0.689,-0.132
-0.328,0.472,-0.130
-0.393,0.292,-0.105
-0.426,0.177,-0.060
-0.407,0.112,-0.013
-0.338,0.059,0.014
-0.241,-0.021,0.008
-0.150,-0.150,-0.038
-0.102,-0.313,-0.096
-0.106,-0.486,-0.113
-0.145,-0.650,-0.060
-0.183,-0.803,0.036
-0.187,-0.948,0.119
-0.153,-1.079,0.152
-0.104,-1.175,0.146
-0.067,-1.214,0.127
-0.045,-1.195,0.089
-0.011,-1.135,0.032
0.064,-1.050,-0.014
0.186,-0.940,0.002
0.318,-0.796,0.092
0.406,-0.620,0.182
0.412,-0.436,0.182
0.330,-0.274,0.073
0.186,-0.161,-0.080
0.023,-0.104,-0.192
-0.122,-0.087,-0.223
-0.224,-0.076,-0.181
-0.275,-0.023,-0.093
-0.283,0.106,0.014
-0.277,0.321,0.112
-0.293,0.583,0.162
-0.359,0.840,0.147
-0.474,1.046,0.081
-0.609,1.179,-0.015
-0.721,1.237,-0.124
-0.786,1.233,-0.223
-0.807,1.185,-0.273
-0.801,1.115,-0.240
-0.782,1.031,-0.137
-0.749,0.926,-0.030
-0.692,0.793,0.020
-0.603,0.647,0.006
-0.471,0.519,-0.029
-0.299,0.432,-0.047
-0.111,0.373,-0.046
0.048,0.296,-0.044
0.139,0.165,-0.046
0.161,-0.024,-0.046
0.160,-0.243,-0.036
0.193,-0.458,-0.011
0.292,-0.650,0.034
0.444,-0.813,0.102
0.614,-0.940,0.178
0.776,-1.022,0.230
0.913,-1.056,0.233
1.000,-1.047,0.202
1.004,-0.998,0.177
0.912,-0.920,0.175
0.745,-0.824,0.169
0.558,-0.728,0.108
0.401,-0.646,-0.002
0.286,-0.574,-0.094
0.200,-0.492,-0.085
0.118,-0.382,0.029
0.032,-0.244,0.163
-0.062,-0.100,0.209
-0.177,0.023,0.142
-0.320,0.114,0.031
-0.491,0.182,-0.036
-0.664,0.245,-0.046
-0.812,0.315,-0.048
-0.922,0.388,-0.075
-0.998,0.447,-0.094
-1.043,0.474,-0.050
-1.049,0.469,0.050
-1.000,0.447,0.134
-0.892,0.430,0.139
-0.740,0.427,0.081
-0.572,0.428,0.032
-0.405,0.414,0.032
-0.243,0.376,0.053
-0.079,0.315,0.047
0.086,0.240,0.014
0.255,0.156,-0.008
0.424,0.066,0.010
0.590,-0.020,0.053
0.749,-0.096,0.089
0.888,-0.157,0.107
1.002,-0.209,0.121
1.089,-0.253,0.148
1.148,-0.289,0.184
1.167,-0.309,0.218
1.124,-0.312,0.236
1.009,-0.302,0.216
0.837,-0.285,0.143
0.650,-0.268,0.034
0.491,-0.255,-0.057
0.374,-0.254,-0.081
0.281,-0.273,-0.044
0.180,-0.304,-0.009
0.047,-0.327,-0.027
-0.112,-0.323,-0.082
-0.278,-0.291,-0.109
