SITE CODE= EEDìÏà¢ëhë∫íÜèº              ,33.0265,131.1910, 10,5.8,42476.1638079,  3.93,  6.67
 LAT.=   32.8803
 LON.=  131.0736
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 03 54 40
 NS,EW,UD
-0.013,-0.066,0.102
-0.005,-0.087,0.074
0.008,-0.074,0.029
0.026,-0.032,-0.017
0.041,0.014,-0.051
0.050,0.041,-0.059
0.060,0.029,-0.042
0.074,-0.009,-0.010
0.097,-0.054,0.020
0.123,-0.089,0.034
0.143,-0.111,0.026
0.143,-0.120,-0.002
0.116,-0.123,-0.040
0.064,-0.119,-0.068
0.002,-0.111,-0.069
-0.052,-0.102,-0.037
-0.078,-0.089,0.016
-0.070,-0.070,0.063
-0.033,-0.040,0.077
0.012,-0.004,0.045
0.050,0.028,-0.022
0.066,0.049,-0.092
0.056,0.059,-0.125
0.022,0.064,-0.100
-0.024,0.072,-0.030
-0.070,0.090,0.048
-0.098,0.115,0.098
-0.097,0.137,0.105
-0.070,0.143,0.079
-0.032,0.125,0.046
0.003,0.086,0.021
0.024,0.042,0.005
0.026,0.008,-0.006
0.017,-0.014,-0.017
0.005,-0.036,-0.019
0.000,-0.060,-0.011
0.005,-0.078,0.002
0.016,-0.073,0.009
0.022,-0.043,0.006
0.014,-0.007,0.000
-0.009,0.011,0.002
-0.044,0.002,0.014
-0.078,-0.021,0.030
-0.103,-0.043,0.041
-0.112,-0.053,0.039
-0.096,-0.056,0.027
-0.056,-0.059,0.009
0.006,-0.054,-0.011
0.082,-0.033,-0.030
0.157,0.003,-0.042
0.212,0.042,-0.043
0.230,0.063,-0.035
0.197,0.062,-0.025
0.112,0.046,-0.023
-0.005,0.027,-0.026
-0.121,0.010,-0.024
-0.198,-0.008,-0.010
-0.216,-0.028,0.010
-0.179,-0.038,0.025
-0.104,-0.031,0.021
-0.015,-0.005,0.003
0.061,0.025,-0.018
0.104,0.047,-0.032
0.104,0.051,-0.036
0.069,0.041,-0.032
0.022,0.025,-0.021
-0.014,0.007,-0.005
-0.032,-0.014,0.016
-0.034,-0.037,0.036
-0.032,-0.052,0.041
-0.029,-0.052,0.025
-0.017,-0.040,-0.008
0.011,-0.025,-0.039
0.058,-0.015,-0.052
0.105,-0.008,-0.041
0.128,0.005,-0.013
0.109,0.030,0.017
0.046,0.058,0.041
-0.036,0.073,0.057
-0.110,0.073,0.062
-0.153,0.063,0.056
-0.156,0.054,0.041
-0.124,0.047,0.023
-0.069,0.035,0.017
-0.009,0.013,0.025
0.035,-0.018,0.037
0.049,-0.052,0.038
0.032,-0.080,0.021
0.002,-0.099,-0.000
-0.013,-0.109,-0.016
-0.004,-0.108,-0.016
0.021,-0.098,-0.005
0.044,-0.087,0.004
0.049,-0.082,0.004
0.041,-0.081,-0.004
0.035,-0.077,-0.018
0.043,-0.055,-0.032
0.065,-0.014,-0.040
0.088,0.040,-0.042
0.094,0.092,-0.039
0.073,0.126,-0.037
0.034,0.138,-0.035
-0.006,0.132,-0.032
-0.030,0.113,-0.024
-0.033,0.082,-0.015
-0.029,0.047,-0.012
-0.033,0.009,-0.024
-0.052,-0.025,-0.043
-0.075,-0.056,-0.056
-0.084,-0.080,-0.046
-0.069,-0.090,-0.017
-0.040,-0.073,0.017
-0.014,-0.026,0.039
-0.004,0.035,0.047
-0.007,0.082,0.050
-0.012,0.095,0.060
-0.013,0.075,0.076
-0.012,0.047,0.084
-0.016,0.034,0.075
-0.029,0.035,0.048
-0.044,0.035,0.020
-0.055,0.020,0.001
-0.058,-0.009,-0.007
-0.059,-0.041,-0.012
-0.060,-0.066,-0.018
-0.060,-0.078,-0.025
-0.048,-0.074,-0.032
-0.016,-0.057,-0.034
0.033,-0.031,-0.027
0.086,-0.010,-0.008
0.125,-0.002,0.016
0.137,-0.003,0.036
0.123,-0.003,0.039
0.092,0.005,0.023
0.055,0.020,-0.002
0.018,0.026,-0.022
-0.013,0.015,-0.030
-0.039,-0.007,-0.032
-0.049,-0.031,-0.035
-0.036,-0.046,-0.041
0.002,-0.050,-0.041
0.054,-0.047,-0.028
0.098,-0.037,-0.009
0.112,-0.018,0.005
0.089,0.009,0.005
0.046,0.036,-0.000
0.008,0.056,-0.002
-0.003,0.069,0.008
0.014,0.082,0.021
0.045,0.097,0.024
0.069,0.104,0.008
0.074,0.091,-0.017
0.060,0.056,-0.034
0.030,0.013,-0.032
-0.007,-0.015,-0.016
-0.054,-0.020,0.000
-0.103,-0.010,0.008
-0.149,-0.005,0.009
-0.178,-0.021,0.012
-0.180,-0.052,0.018
-0.154,-0.083,0.021
-0.105,-0.097,0.016
-0.044,-0.087,0.001
0.012,-0.065,-0.009
0.050,-0.042,-0.011
0.057,-0.027,-0.003
0.031,-0.021,0.006
-0.016,-0.016,0.012
-0.065,-0.009,0.010
-0.096,0.005,0.007
-0.099,0.022,0.007
-0.078,0.035,0.014
-0.043,0.034,0.028
-0.006,0.018,0.046
0.029,-0.005,0.058
0.064,-0.022,0.058
0.097,-0.025,0.043
0.120,-0.018,0.021
0.122,-0.014,0.004
0.104,-0.015,-0.002
0.077,-0.015,0.000
0.058,-0.004,0.000
0.054,0.019,-0.001
0.058,0.039,-0.006
0.061,0.041,-0.010
0.054,0.024,-0.016
0.040,0.005,-0.028
0.025,-0.002,-0.046
0.012,0.003,-0.058
0.002,0.009,-0.056
-0.007,0.005,-0.041
-0.017,-0.003,-0.023
-0.029,-0.009,-0.016
-0.041,-0.011,-0.023
-0.050,-0.009,-0.036
-0.054,-0.010,-0.039
-0.049,-0.011,-0.024
-0.036,-0.007,0.011
-0.021,0.001,0.054
-0.011,0.014,0.085
-0.016,0.027,0.090
-0.039,0.041,0.067
-0.073,0.051,0.026
-0.105,0.050,-0.014
-0.117,0.032,-0.041
-0.101,0.002,-0.052
-0.061,-0.022,-0.048
-0.010,-0.031,-0.028
0.038,-0.026,0.006
0.073,-0.016,0.042
0.089,-0.009,0.055
0.087,0.002,0.027
0.075,0.030,-0.035
0.065,0.070,-0.096
0.070,0.105,-0.113
0.093,0.116,-0.073
0.121,0.095,0.000
0.128,0.049,0.067
0.100,-0.006,0.093
0.032,-0.055,0.071
-0.053,-0.080,0.022
-0.130,-0.075,-0.027
-0.173,-0.052,-0.059
-0.170,-0.032,-0.062
-0.119,-0.030,-0.040
-0.029,-0.038,-0.006
0.074,-0.032,0.030
0.158,-0.004,0.063
0.186,0.025,0.088
0.139,0.027,0.098
0.034,-0.009,0.084
-0.088,-0.063,0.038
-0.184,-0.099,-0.028
-0.227,-0.106,-0.084
-0.215,-0.096,-0.097
-0.161,-0.087,-0.060
-0.086,-0.075,-0.002
-0.012,-0.040,0.041
0.041,0.023,0.052
0.068,0.094,0.041
0.075,0.139,0.030
0.082,0.139,0.025
0.096,0.098,0.017
0.109,0.032,-0.005
0.105,-0.043,-0.040
0.079,-0.109,-0.079
0.038,-0.136,-0.108
0.000,-0.101,-0.119
-0.023,-0.009,-0.097
-0.033,0.095,-0.031
-0.034,0.166,0.062
-0.030,0.183,0.142
-0.014,0.163,0.159
0.015,0.132,0.106
0.062,0.092,0.023
0.115,0.030,-0.033
0.153,-0.055,-0.035
0.152,-0.136,-0.005
0.098,-0.172,0.020
0.003,-0.150,0.018
-0.101,-0.091,0.002
-0.179,-0.030,-0.010
-0.205,0.015,-0.020
-0.175,0.046,-0.038
-0.103,0.063,-0.070
-0.021,0.061,-0.098
0.043,0.031,-0.100
0.080,-0.013,-0.064
0.091,-0.044,-0.006
0.086,-0.041,0.047
0.069,-0.013,0.075
0.037,0.011,0.070
-0.007,0.007,0.036
-0.051,-0.021,-0.011
-0.071,-0.052,-0.048
-0.057,-0.060,-0.059
-0.020,-0.038,-0.038
0.013,-0.003,0.001
0.016,0.029,0.037
-0.013,0.052,0.054
-0.061,0.064,0.054
-0.098,0.066,0.047
-0.107,0.054,0.041
-0.084,0.027,0.034
-0.037,-0.010,0.020
0.017,-0.044,0.000
0.063,-0.057,-0.017
0.085,-0.040,-0.028
0.073,-0.000,-0.028
0.033,0.043,-0.013
-0.014,0.069,0.016
-0.046,0.067,0.048
-0.044,0.045,0.066
-0.011,0.018,0.049
0.032,-0.004,-0.000
0.063,-0.023,-0.064
0.066,-0.042,-0.106
0.045,-0.055,-0.108
0.009,-0.053,-0.068
-0.024,-0.032,-0.010
-0.047,0.002,0.039
-0.054,0.033,0.066
-0.041,0.043,0.066
-0.010,0.024,0.045
0.024,-0.014,0.016
0.052,-0.051,-0.008
0.063,-0.068,-0.016
0.060,-0.059,-0.006
0.045,-0.034,0.011
0.020,-0.011,0.022
-0.016,0.003,0.015
-0.052,0.017,-0.003
-0.065,0.043,-0.016
-0.039,0.077,-0.012
0.018,0.096,-0.004
0.072,0.077,-0.008
0.090,0.018,-0.028
0.066,-0.052,-0.047
0.028,-0.097,-0.042
0.006,-0.097,-0.008
0.004,-0.067,0.031
-0.001,-0.036,0.050
-0.029,-0.025,0.040
-0.061,-0.030,0.018
-0.061,-0.034,0.001
-0.008,-0.026,-0.008
0.076,-0.015,-0.021
0.140,-0.011,-0.038
0.143,-0.016,-0.049
0.082,-0.015,-0.043
-0.006,0.005,-0.021
-0.086,0.041,0.002
-0.133,0.071,0.016
-0.141,0.075,0.021
-0.113,0.054,0.025
-0.063,0.027,0.030
-0.009,0.007,0.030
0.034,-0.001,0.020
0.058,-0.002,0.007
0.064,0.007,0.000
0.056,0.035,0.004
0.030,0.068,0.011
-0.009,0.078,0.018
-0.055,0.041,0.022
-0.090,-0.027,0.020
-0.107,-0.079,0.006
-0.105,-0.074,-0.022
-0.091,-0.020,-0.058
-0.062,0.029,-0.075
-0.012,0.035,-0.054
0.057,0.009,0.000
0.126,-0.001,0.054
0.166,0.029,0.073
0.159,0.072,0.048
0.104,0.078,0.002
0.021,0.026,-0.030
-0.058,-0.049,-0.037
-0.107,-0.097,-0.027
-0.108,-0.100,-0.026
-0.071,-0.080,-0.043
-0.027,-0.062,-0.066
0.000,-0.047,-0.068
0.000,-0.012,-0.035
-0.018,0.048,0.021
-0.040,0.109,0.073
-0.059,0.131,0.093
-0.075,0.102,0.073
-0.080,0.047,0.024
-0.067,0.005,-0.029
-0.029,-0.012,-0.066
0.026,-0.029,-0.069
0.080,-0.067,-0.044
0.113,-0.121,-0.008
0.112,-0.157,0.017
0.082,-0.144,0.027
0.043,-0.089,0.032
0.019,-0.027,0.046
0.023,0.013,0.064
0.040,0.032,0.062
0.050,0.049,0.025
0.046,0.077,-0.024
0.041,0.102,-0.043
0.052,0.100,-0.009
0.072,0.073,0.050
0.070,0.043,0.083
0.029,0.029,0.056
-0.032,0.023,-0.008
-0.068,-0.000,-0.061
-0.054,-0.053,-0.069
-0.004,-0.115,-0.043
0.040,-0.143,-0.017
0.056,-0.116,-0.011
0.049,-0.045,-0.018
0.037,0.030,-0.020
0.026,0.086,-0.007
0.006,0.115,0.012
-0.035,0.125,0.027
-0.097,0.118,0.030
-0.156,0.083,0.027
-0.190,0.014,0.023
-0.180,-0.071,0.018
-0.129,-0.137,0.007
-0.055,-0.146,-0.014
0.011,-0.099,-0.041
0.048,-0.034,-0.053
0.052,0.003,-0.035
0.046,0.001,0.005
0.052,-0.011,0.042
0.071,0.005,0.049
0.083,0.056,0.019
0.067,0.104,-0.023
0.018,0.108,-0.049
-0.044,0.066,-0.045
-0.092,0.015,-0.020
-0.105,-0.005,-0.001
-0.077,0.002,-0.000
-0.019,0.013,-0.014
0.047,0.001,-0.027
0.098,-0.026,-0.029
0.121,-0.044,-0.017
0.117,-0.041,0.000
0.096,-0.032,0.018
0.069,-0.034,0.034
0.034,-0.044,0.041
-0.005,-0.041,0.036
-0.039,-0.016,0.021
-0.054,0.016,0.003
-0.045,0.032,-0.006
-0.020,0.020,-0.002
0.004,0.000,0.016
0.017,-0.000,0.040
0.015,0.021,0.057
0.002,0.046,0.059
-0.020,0.048,0.043
-0.045,0.030,0.015
-0.060,0.011,-0.017
-0.056,0.004,-0.043
-0.035,-0.002,-0.055
-0.007,-0.029,-0.052
0.016,-0.073,-0.040
0.034,-0.102,-0.026
0.049,-0.088,-0.011
0.060,-0.038,0.000
0.055,0.011,0.009
0.026,0.031,0.013
-0.015,0.027,0.009
-0.049,0.026,0.001
-0.055,0.040,-0.003
-0.033,0.053,-0.001
-0.006,0.043,0.004
0.004,0.013,0.004
-0.001,-0.015,-0.001
-0.010,-0.026,-0.005
-0.007,-0.026,0.000
0.010,-0.027,0.014
0.034,-0.032,0.026
0.050,-0.028,0.026
0.052,-0.010,0.016
0.039,0.012,0.010
0.020,0.028,0.016
-0.001,0.036,0.025
-0.017,0.046,0.023
-0.029,0.055,0.005
-0.039,0.051,-0.020
-0.054,0.023,-0.038
-0.069,-0.018,-0.045
-0.076,-0.047,-0.043
-0.066,-0.045,-0.037
-0.039,-0.019,-0.027
-0.010,0.007,-0.008
0.004,0.023,0.012
-0.001,0.028,0.027
-0.020,0.032,0.032
-0.034,0.035,0.032
-0.030,0.029,0.032
-0.009,0.009,0.028
0.015,-0.015,0.009
0.027,-0.032,-0.027
0.025,-0.036,-0.067
0.020,-0.033,-0.082
0.026,-0.029,-0.058
0.045,-0.022,-0.006
0.061,-0.005,0.040
0.057,0.017,0.059
0.032,0.031,0.049
0.002,0.018,0.026
-0.010,-0.025,0.007
0.002,-0.078,-0.005
0.026,-0.111,-0.018
0.043,-0.109,-0.035
0.046,-0.075,-0.043
0.042,-0.027,-0.025
0.041,0.021,0.021
0.045,0.069,0.077
0.048,0.110,0.110
0.039,0.129,0.096
0.020,0.109,0.041
-0.006,0.050,-0.022
-0.033,-0.025,-0.064
-0.052,-0.086,-0.071
-0.059,-0.110,-0.052
-0.048,-0.101,-0.022
-0.025,-0.075,0.005
0.000,-0.041,0.017
0.011,0.003,0.006
0.003,0.063,-0.025
-0.020,0.125,-0.058
-0.041,0.160,-0.064
-0.045,0.147,-0.032
-0.030,0.095,0.020
-0.008,0.033,0.064
0.006,-0.013,0.076
0.007,-0.043,0.059
-0.002,-0.072,0.029
-0.013,-0.097,-0.002
-0.019,-0.098,-0.032
-0.020,-0.060,-0.055
-0.020,0.004,-0.057
-0.020,0.054,-0.030
-0.013,0.059,0.013
-0.001,0.032,0.047
0.013,0.008,0.051
0.021,0.008,0.030
0.023,0.013,0.008
0.029,-0.004,-0.002
0.051,-0.048,-0.011
0.090,-0.081,-0.029
0.128,-0.070,-0.051
0.140,-0.022,-0.056
0.109,0.025,-0.030
0.036,0.045,0.009
-0.056,0.041,0.037
-0.143,0.035,0.036
-0.198,0.031,0.022
-0.204,0.013,0.018
-0.164,-0.033,0.029
-0.095,-0.095,0.034
-0.025,-0.137,0.015
0.023,-0.135,-0.018
0.044,-0.093,-0.041
0.050,-0.031,-0.036
0.057,0.034,-0.011
0.072,0.094,0.012
0.092,0.144,0.029
0.097,0.167,0.045
0.073,0.148,0.064
0.014,0.087,0.075
-0.060,0.010,0.059
-0.120,-0.051,0.017
-0.136,-0.078,-0.033
-0.105,-0.077,-0.068
-0.044,-0.067,-0.082
0.015,-0.059,-0.093
0.055,-0.045,-0.110
0.075,-0.010,-0.120
0.082,0.047,-0.085
0.084,0.100,0.016
0.088,0.107,0.161
0.095,0.046,0.269
0.103,-0.057,0.256
0.095,-0.145,0.093
0.055,-0.162,-0.149
-0.020,-0.098,-0.335
-0.107,0.006,-0.343
-0.155,0.100,-0.162
-0.132,0.146,0.092
-0.051,0.144,0.259
0.025,0.106,0.241
0.043,0.047,0.080
-0.001,-0.025,-0.088
-0.051,-0.099,-0.139
-0.053,-0.159,-0.050
-0.006,-0.184,0.096
0.039,-0.159,0.183
0.050,-0.082,0.152
0.040,0.030,0.030
0.049,0.149,-0.100
0.080,0.233,-0.166
0.083,0.249,-0.149
0.021,0.190,-0.087
-0.078,0.081,-0.037
-0.138,-0.032,-0.026
-0.109,-0.112,-0.029
-0.016,-0.141,0.004
0.063,-0.128,0.091
0.075,-0.095,0.183
0.016,-0.060,0.201
-0.068,-0.031,0.114
-0.122,-0.003,-0.026
-0.096,0.027,-0.132
0.016,0.057,-0.158
0.155,0.071,-0.126
0.222,0.050,-0.083
0.158,-0.005,-0.043
0.005,-0.065,0.009
-0.124,-0.075,0.071
-0.158,-0.009,0.110
-0.121,0.093,0.094
-0.083,0.145,0.038
-0.067,0.078,-0.007
-0.032,-0.077,-0.015
0.053,-0.214,-0.000
0.145,-0.233,0.005
0.166,-0.134,0.002
0.092,-0.003,0.016
-0.020,0.076,0.054
-0.093,0.103,0.087
-0.104,0.120,0.081
-0.092,0.143,0.031
-0.089,0.130,-0.034
-0.086,0.054,-0.092
-0.050,-0.051,-0.133
0.034,-0.109,-0.143
0.138,-0.088,-0.093
0.215,-0.036,0.023
0.221,-0.010,0.153
0.150,-0.004,0.195
0.029,0.033,0.093
-0.088,0.116,-0.091
-0.152,0.180,-0.226
-0.141,0.141,-0.215
-0.075,-0.005,-0.081
0.003,-0.179,0.066
0.059,-0.285,0.138
0.069,-0.285,0.119
0.030,-0.193,0.051
-0.038,-0.038,-0.025
-0.106,0.134,-0.085
-0.134,0.256,-0.104
-0.107,0.262,-0.067
-0.036,0.148,0.011
0.051,0.001,0.081
0.135,-0.072,0.095
0.196,-0.040,0.050
0.210,0.034,-0.009
0.150,0.067,-0.044
0.023,0.032,-0.038
-0.105,-0.034,-0.005
-0.154,-0.098,0.030
-0.094,-0.145,0.051
0.012,-0.169,0.041
0.066,-0.150,0.005
0.025,-0.072,-0.031
-0.067,0.027,-0.038
-0.138,0.086,-0.013
-0.152,0.077,0.006
-0.125,0.045,-0.005
-0.077,0.062,-0.026
0.003,0.149,-0.005
0.122,0.239,0.073
0.237,0.239,0.150
0.272,0.123,0.135
0.186,-0.050,0.004
0.022,-0.191,-0.162
-0.125,-0.249,-0.239
-0.189,-0.239,-0.166
-0.180,-0.194,-0.002
-0.155,-0.119,0.132
-0.139,0.005,0.161
-0.109,0.178,0.106
-0.024,0.345,0.037
0.111,0.427,-0.002
0.234,0.374,-0.029
0.269,0.200,-0.067
0.194,-0.037,-0.096
0.063,-0.275,-0.074
-0.045,-0.452,0.000
-0.096,-0.511,0.063
-0.112,-0.411,0.045
-0.132,-0.175,-0.037
-0.158,0.091,-0.089
-0.159,0.257,-0.037
-0.110,0.262,0.085
-0.031,0.163,0.161
0.033,0.071,0.113
0.066,0.047,-0.020
0.086,0.057,-0.127
0.121,0.032,-0.135
0.162,-0.048,-0.062
0.175,-0.137,0.018
0.131,-0.166,0.062
0.045,-0.115,0.062
-0.041,-0.021,0.032
-0.087,0.057,-0.020
-0.081,0.082,-0.079
-0.036,0.047,-0.103
0.018,-0.029,-0.059
0.057,-0.107,0.040
0.062,-0.139,0.130
0.039,-0.092,0.143
-0.005,0.026,0.070
-0.067,0.168,-0.032
-0.145,0.265,-0.092
-0.219,0.272,-0.078
-0.244,0.180,-0.015
-0.174,0.023,0.046
-0.015,-0.134,0.062
0.158,-0.219,0.026
0.246,-0.184,-0.032
0.199,-0.046,-0.059
0.061,0.115,-0.012
-0.064,0.215,0.092
-0.102,0.212,0.176
-0.059,0.131,0.152
0.006,0.027,0.006
0.053,-0.063,-0.169
0.082,-0.136,-0.247
0.110,-0.193,-0.171
0.116,-0.223,-0.013
0.060,-0.203,0.089
-0.064,-0.118,0.065
-0.196,0.019,-0.026
-0.241,0.168,-0.051
-0.156,0.266,0.061
0.014,0.264,0.246
0.173,0.143,0.338
0.239,-0.055,0.225
0.198,-0.250,-0.056
0.091,-0.363,-0.339
-0.018,-0.366,-0.454
-0.078,-0.281,-0.343
-0.079,-0.148,-0.094
-0.043,0.014,0.139
-0.006,0.200,0.246
0.012,0.378,0.216
0.024,0.477,0.124
0.047,0.434,0.054
0.073,0.254,0.035
0.061,0.016,0.033
-0.022,-0.182,0.004
-0.149,-0.306,-0.056
-0.227,-0.371,-0.111
-0.166,-0.387,-0.131
0.023,-0.321,-0.132
0.225,-0.138,-0.153
0.295,0.126,-0.193
0.189,0.355,-0.193
-0.005,0.439,-0.089
-0.149,0.371,0.104
-0.162,0.248,0.295
-0.082,0.158,0.377
-0.004,0.094,0.325
0.009,-0.016,0.194
-0.022,-0.200,0.066
-0.036,-0.368,-0.034
0.001,-0.386,-0.126
0.055,-0.208,-0.220
0.057,0.056,-0.285
-0.021,0.226,-0.267
-0.137,0.197,-0.150
-0.225,0.016,0.020
-0.255,-0.181,0.171
-0.244,-0.290,0.248
-0.205,-0.285,0.244
-0.113,-0.194,0.172
0.070,-0.032,0.058
0.321,0.193,-0.058
0.550,0.439,-0.129
0.664,0.610,-0.114
0.638,0.608,-0.030
0.501,0.410,0.047
0.280,0.084,0.046
-0.034,-0.265,-0.038
-0.436,-0.569,-0.130
-0.836,-0.800,-0.150
-1.086,-0.930,-0.088
-1.052,-0.896,-0.006
-0.708,-0.633,0.034
-0.137,-0.149,0.038
0.499,0.437,0.064
1.017,0.942,0.143
1.260,1.212,0.235
1.144,1.189,0.259
0.712,0.911,0.166
0.123,0.464,-0.016
-0.420,-0.059,-0.208
-0.777,-0.577,-0.338
-0.915,-0.999,-0.375
-0.876,-1.231,-0.319
-0.719,-1.191,-0.193
-0.479,-0.848,-0.034
-0.184,-0.249,0.108
0.125,0.461,0.202
0.401,1.070,0.255
0.608,1.368,0.297
0.731,1.255,0.325
0.760,0.797,0.275
0.686,0.192,0.073
0.493,-0.353,-0.256
0.185,-0.732,-0.555
-0.200,-0.940,-0.617
-0.590,-0.996,-0.370
-0.883,-0.881,0.046
-0.976,-0.558,0.377
-0.813,-0.060,0.448
-0.413,0.469,0.294
0.115,0.853,0.101
0.612,0.990,0.027
0.921,0.902,0.080
0.949,0.673,0.141
0.698,0.347,0.105
0.279,-0.074,-0.020
-0.136,-0.557,-0.154
-0.398,-0.965,-0.227
-0.466,-1.118,-0.252
-0.417,-0.929,-0.275
-0.363,-0.485,-0.296
-0.344,0.013,-0.244
-0.303,0.403,-0.052
-0.177,0.637,0.258
0.016,0.747,0.551
0.177,0.739,0.667
0.228,0.574,0.523
0.188,0.234,0.173
0.141,-0.207,-0.235
0.147,-0.603,-0.544
0.191,-0.814,-0.647
0.230,-0.774,-0.519
0.253,-0.499,-0.223
0.259,-0.083,0.124
0.204,0.332,0.395
0.018,0.606,0.498
-0.301,0.668,0.412
-0.619,0.553,0.191
-0.732,0.358,-0.071
-0.539,0.153,-0.273
-0.137,-0.057,-0.344
0.258,-0.279,-0.277
0.482,-0.458,-0.120
0.508,-0.503,0.053
0.396,-0.373,0.176
0.214,-0.136,0.215
0.014,0.095,0.167
-0.134,0.243,0.059
-0.166,0.296,-0.064
-0.086,0.268,-0.150
0.008,0.171,-0.161
0.003,0.024,-0.104
-0.120,-0.120,-0.022
-0.258,-0.200,0.037
-0.298,-0.184,0.055
-0.217,-0.093,0.039
-0.097,0.020,0.010
-0.018,0.111,-0.011
0.018,0.146,-0.005
0.064,0.100,0.041
0.144,-0.022,0.112
0.219,-0.175,0.152
0.240,-0.270,0.103
0.209,-0.236,-0.034
0.168,-0.075,-0.180
0.146,0.134,-0.229
0.111,0.288,-0.137
0.026,0.334,0.034
-0.094,0.291,0.169
-0.184,0.211,0.192
-0.192,0.119,0.116
-0.139,0.003,0.009
-0.093,-0.141,-0.074
-0.090,-0.274,-0.140
-0.103,-0.330,-0.205
-0.079,-0.287,-0.243
-0.005,-0.198,-0.188
0.084,-0.133,-0.013
0.155,-0.098,0.214
0.202,-0.033,0.366
0.236,0.107,0.348
0.257,0.274,0.191
0.241,0.357,0.004
0.160,0.290,-0.118
0.005,0.110,-0.164
-0.199,-0.086,-0.176
-0.398,-0.230,-0.177
-0.500,-0.305,-0.154
-0.436,-0.312,-0.090
-0.217,-0.236,-0.009
0.044,-0.072,0.046
0.210,0.141,0.068
0.226,0.330,0.092
0.158,0.425,0.147
0.117,0.398,0.217
0.155,0.258,0.239
0.224,0.045,0.167
0.240,-0.174,0.009
0.159,-0.321,-0.174
-0.002,-0.352,-0.310
-0.191,-0.288,-0.341
-0.351,-0.188,-0.252
-0.433,-0.089,-0.073
-0.408,0.025,0.115
-0.274,0.169,0.227
-0.067,0.305,0.219
0.152,0.357,0.117
0.318,0.283,-0.008
0.384,0.121,-0.093
0.345,-0.045,-0.111
0.244,-0.165,-0.068
0.147,-0.240,0.018
0.089,-0.273,0.115
0.049,-0.241,0.166
-0.018,-0.125,0.117
-0.127,0.036,-0.025
-0.231,0.149,-0.177
-0.271,0.148,-0.222
-0.237,0.062,-0.119
-0.174,-0.001,0.059
-0.123,0.034,0.188
-0.086,0.145,0.196
-0.031,0.232,0.111
0.056,0.220,0.012
0.158,0.106,-0.045
0.235,-0.054,-0.063
0.259,-0.211,-0.065
0.215,-0.338,-0.067
0.098,-0.406,-0.073
-0.070,-0.380,-0.080
-0.242,-0.241,-0.076
-0.342,-0.026,-0.040
-0.318,0.191,0.035
-0.174,0.345,0.115
0.027,0.403,0.135
0.209,0.354,0.061
0.320,0.200,-0.061
0.350,-0.023,-0.142
0.315,-0.234,-0.123
0.227,-0.337,-0.028
0.092,-0.297,0.066
-0.083,-0.164,0.102
-0.268,-0.019,0.071
-0.399,0.098,0.006
-0.409,0.204,-0.052
-0.266,0.299,-0.070
-0.009,0.328,-0.025
0.250,0.228,0.062
0.384,0.002,0.129
0.330,-0.244,0.105
0.137,-0.387,-0.019
-0.070,-0.366,-0.166
-0.177,-0.214,-0.226
-0.162,-0.013,-0.153
-0.092,0.168,0.004
-0.050,0.289,0.147
-0.051,0.336,0.208
-0.050,0.307,0.190
-0.004,0.216,0.126
0.072,0.087,0.041
0.129,-0.057,-0.052
0.135,-0.202,-0.134
0.107,-0.326,-0.171
0.082,-0.382,-0.143
0.062,-0.326,-0.066
0.014,-0.148,0.012
-0.087,0.086,0.066
-0.211,0.271,0.100
-0.296,0.323,0.126
-0.292,0.243,0.133
-0.202,0.106,0.087
-0.067,-0.012,-0.017
0.067,-0.093,-0.131
0.170,-0.156,-0.180
0.225,-0.214,-0.135
0.225,-0.236,-0.035
0.182,-0.183,0.050
0.122,-0.066,0.082
0.066,0.055,0.076
0.020,0.132,0.055
-0.022,0.162,0.027
-0.060,0.167,-0.012
-0.077,0.152,-0.048
-0.059,0.095,-0.047
-0.020,-0.005,0.002
0.003,-0.111,0.058
-0.016,-0.161,0.057
-0.064,-0.141,-0.012
-0.091,-0.085,-0.102
-0.058,-0.034,-0.140
0.027,0.008,-0.099
0.111,0.063,-0.012
0.135,0.133,0.072
0.085,0.182,0.125
0.004,0.172,0.138
-0.048,0.109,0.113
-0.048,0.028,0.050
-0.018,-0.038,-0.034
0.001,-0.083,-0.110
-0.010,-0.107,-0.144
-0.040,-0.097,-0.123
-0.059,-0.042,-0.059
-0.055,0.039,0.025
-0.046,0.092,0.106
-0.052,0.063,0.154
-0.070,-0.046,0.144
-0.070,-0.171,0.073
-0.025,-0.232,-0.028
0.057,-0.187,-0.119
0.132,-0.063,-0.166
0.152,0.077,-0.159
0.105,0.184,-0.109
0.032,0.241,-0.027
-0.018,0.248,0.073
-0.026,0.207,0.168
-0.018,0.110,0.215
-0.028,-0.036,0.179
-0.065,-0.199,0.068
-0.093,-0.325,-0.066
-0.068,-0.359,-0.155
0.017,-0.279,-0.162
0.128,-0.107,-0.100
0.206,0.098,-0.018
0.210,0.266,0.045
0.141,0.341,0.081
0.030,0.305,0.098
-0.086,0.178,0.098
-0.184,0.012,0.070
-0.239,-0.132,0.005
-0.225,-0.209,-0.071
-0.134,-0.203,-0.115
0.005,-0.136,-0.093
0.138,-0.045,-0.019
0.204,0.040,0.049
0.192,0.111,0.065
0.130,0.162,0.022
0.051,0.186,-0.043
-0.033,0.163,-0.090
-0.127,0.084,-0.099
